"","id.name","count","id","cost.usdph","read.cache.load","read.cache.mem","read.cache.sto","read.cache.s3","read.spool.mem","read.spool.sto","read.spool.s3","rw.mem","rw.sto","rw.s3","rw.xchg","stat.read.spool","stat.read.work","time.cpu","time.mem","time.sto","time.s3","time.xchg","time.load","stat.time.sum","stat.time.max","stat.time.period","stat.elas.s3bw","stat.elas.effi","stat.elas.scan","stat.price.sum","stat.price.max","stat.price.period","rank","param.cpuh","param.scanned","param.cache.skew","param.spool.skew","param.spool.frac","param.do.split"
"107","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,16,0,0,8,0,0,32,0,0,0,8,16,75,0.64,0,0,0,0,75.64,75,86400,10,1,16,0.150271466666667,0.149,171.648,12,1,16,0.001,0.001,0.5,FALSE
"108","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,16,0,0,8,0,0,32,0,0,0,8,16,112.5,0.64,0,0,0,0,113.14,112.5,86400,2.5,1,16,0.156887466666667,0.156,119.808,13,1,16,0.001,0.001,0.5,FALSE
"109","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,16,0,0,8,0,0,32,0,0,0,8,16,75,0.64,0,0,0,0,75.64,75,86400,10,1,16,0.159999611111111,0.158645833333333,182.76,14,1,16,0.001,0.001,0.5,FALSE
"110","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,16,0,0,8,0,0,32,0,0,0,8,16,75,0.64,0,0,0,0,75.64,75,86400,10,1,16,0.168425066666667,0.167,192.384,15,1,16,0.001,0.001,0.5,FALSE
"111","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,16,0,0,8,0,0,32,0,0,0,8,16,150,0.64,0,0,0,0,150.64,150,86400,2.5,1,16,0.1867936,0.186,107.136,16,1,16,0.001,0.001,0.5,FALSE
"112","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,16,0,0,8,0,0,32,0,0,0,8,16,56.25,0.64,0,0,0,0,56.89,56.25,86400,2.5,1,16,0.21077745,0.20840625,320.112,17,1,16,0.001,0.001,0.5,FALSE
"113","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,16,0,0,8,0,0,32,0,0,0,8,16,75,0.64,0,0,0,0,75.64,75,86400,10,1,16,0.227928533333333,0.226,260.352,18,1,16,0.001,0.001,0.5,FALSE
"114","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,16,0,0,8,0,0,32,0,0,0,8,16,56.25,0.64,0,0,0,0,56.89,56.25,86400,2.5,1,16,0.421744533333333,0.417,640.512,19,1,16,0.001,0.001,0.5,FALSE
"115","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,2.5,1,16,0.085816,0.085,97.92,1,1,16,0.001,0.001,0.6,FALSE
"116","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,2.5,1,16,0.0969216,0.096,110.592,2.5,1,16,0.001,0.001,0.6,FALSE
"117","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,2.5,1,16,0.0969216,0.096,110.592,2.5,1,16,0.001,0.001,0.6,FALSE
"118","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,16,0,0,10,0,0,36,0,0,0,10,16,100,0.72,0,0,0,0,100.72,100,86400,10,1,16,0.1087776,0.108,93.312,4,1,16,0.001,0.001,0.6,FALSE
"119","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,2.5,1,16,0.1140848,0.113,130.176,5,1,16,0.001,0.001,0.6,FALSE
"120","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,16,0,0,10,0,0,36,0,0,0,10,16,112.5,0.72,0,0,0,0,113.22,112.5,86400,2.5,1,16,0.1177488,0.117,89.856,6,1,16,0.001,0.001,0.6,FALSE
"121","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,10,1,16,0.1201424,0.119,137.088,7,1,16,0.001,0.001,0.6,FALSE
"122","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,2.5,1,16,0.1272096,0.126,145.152,8,1,16,0.001,0.001,0.6,FALSE
"123","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,16,0,0,10,0,0,36,0,0,0,10,16,112.5,0.72,0,0,0,0,113.22,112.5,86400,2.5,1,16,0.1338512,0.133,102.144,9,1,16,0.001,0.001,0.6,FALSE
"124","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,10,1,16,0.1373056,0.136,156.672,10,1,16,0.001,0.001,0.6,FALSE
"125","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,2.5,1,16,0.1453824,0.144,165.888,11,1,16,0.001,0.001,0.6,FALSE
"126","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,10,1,16,0.1504304,0.149,171.648,12,1,16,0.001,0.001,0.6,FALSE
"127","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,16,0,0,10,0,0,36,0,0,0,10,16,112.5,0.72,0,0,0,0,113.22,112.5,86400,2.5,1,16,0.1569984,0.156,119.808,13,1,16,0.001,0.001,0.6,FALSE
"128","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,10,1,16,0.160168833333333,0.158645833333333,182.76,14,1,16,0.001,0.001,0.6,FALSE
"129","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,10,1,16,0.1686032,0.167,192.384,15,1,16,0.001,0.001,0.6,FALSE
"130","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,16,0,0,10,0,0,36,0,0,0,10,16,150,0.72,0,0,0,0,150.72,150,86400,2.5,1,16,0.1868928,0.186,107.136,16,1,16,0.001,0.001,0.6,FALSE
"131","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,16,0,0,10,0,0,36,0,0,0,10,16,56.25,0.72,0,0,0,0,56.97,56.25,86400,2.5,1,16,0.21107385,0.20840625,320.112,17,1,16,0.001,0.001,0.6,FALSE
"132","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,16,0,0,10,0,0,36,0,0,0,10,16,75,0.72,0,0,0,0,75.72,75,86400,10,1,16,0.2281696,0.226,260.352,18,1,16,0.001,0.001,0.6,FALSE
"133","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,16,0,0,10,0,0,36,0,0,0,10,16,56.25,0.72,0,0,0,0,56.97,56.25,86400,2.5,1,16,0.4223376,0.417,640.512,19,1,16,0.001,0.001,0.6,FALSE
"134","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,2.5,1,16,0.0858613333333333,0.085,97.92,1,1,16,0.001,0.001,0.7,FALSE
"135","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,2.5,1,16,0.0969728,0.096,110.592,2.5,1,16,0.001,0.001,0.7,FALSE
"136","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,2.5,1,16,0.0969728,0.096,110.592,2.5,1,16,0.001,0.001,0.7,FALSE
"137","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,16,0,0,11,0,0,38,0,0,0,11,16,100,0.76,0,0,0,0,100.76,100,86400,10,1,16,0.1088208,0.108,93.312,4,1,16,0.001,0.001,0.7,FALSE
"138","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,2.5,1,16,0.114145066666667,0.113,130.176,5,1,16,0.001,0.001,0.7,FALSE
"139","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,16,0,0,11,0,0,38,0,0,0,11,16,112.5,0.76,0,0,0,0,113.26,112.5,86400,2.5,1,16,0.1177904,0.117,89.856,6,1,16,0.001,0.001,0.7,FALSE
"140","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,10,1,16,0.120205866666667,0.119,137.088,7,1,16,0.001,0.001,0.7,FALSE
"141","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,2.5,1,16,0.1272768,0.126,145.152,8,1,16,0.001,0.001,0.7,FALSE
"142","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,16,0,0,11,0,0,38,0,0,0,11,16,112.5,0.76,0,0,0,0,113.26,112.5,86400,2.5,1,16,0.133898488888889,0.133,102.144,9,1,16,0.001,0.001,0.7,FALSE
"143","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,10,1,16,0.137378133333333,0.136,156.672,10,1,16,0.001,0.001,0.7,FALSE
"144","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,2.5,1,16,0.1454592,0.144,165.888,11,1,16,0.001,0.001,0.7,FALSE
"145","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,10,1,16,0.150509866666667,0.149,171.648,12,1,16,0.001,0.001,0.7,FALSE
"146","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,16,0,0,11,0,0,38,0,0,0,11,16,112.5,0.76,0,0,0,0,113.26,112.5,86400,2.5,1,16,0.157053866666667,0.156,119.808,13,1,16,0.001,0.001,0.7,FALSE
"147","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,10,1,16,0.160253444444444,0.158645833333333,182.76,14,1,16,0.001,0.001,0.7,FALSE
"148","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,10,1,16,0.168692266666667,0.167,192.384,15,1,16,0.001,0.001,0.7,FALSE
"149","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,16,0,0,11,0,0,38,0,0,0,11,16,150,0.76,0,0,0,0,150.76,150,86400,2.5,1,16,0.1869424,0.186,107.136,16,1,16,0.001,0.001,0.7,FALSE
"150","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,16,0,0,11,0,0,38,0,0,0,11,16,56.25,0.76,0,0,0,0,57.01,56.25,86400,2.5,1,16,0.21122205,0.20840625,320.112,17,1,16,0.001,0.001,0.7,FALSE
"151","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,16,0,0,11,0,0,38,0,0,0,11,16,75,0.76,0,0,0,0,75.76,75,86400,10,1,16,0.228290133333333,0.226,260.352,18,1,16,0.001,0.001,0.7,FALSE
"152","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,16,0,0,11,0,0,38,0,0,0,11,16,56.25,0.76,0,0,0,0,57.01,56.25,86400,2.5,1,16,0.422634133333333,0.417,640.512,19,1,16,0.001,0.001,0.7,FALSE
"153","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,2.5,1,16,0.085952,0.085,97.92,1,1,16,0.001,0.001,0.8,FALSE
"154","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,2.5,1,16,0.0970752,0.096,110.592,2.5,1,16,0.001,0.001,0.8,FALSE
"155","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,2.5,1,16,0.0970752,0.096,110.592,2.5,1,16,0.001,0.001,0.8,FALSE
"156","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,16,0,0,13,0,0,42,0,0,0,13,16,100,0.84,0,0,0,0,100.84,100,86400,10,1,16,0.1089072,0.108,93.312,4,1,16,0.001,0.001,0.8,FALSE
"157","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,2.5,1,16,0.1142656,0.113,130.176,5,1,16,0.001,0.001,0.8,FALSE
"158","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,16,0,0,13,0,0,42,0,0,0,13,16,112.5,0.84,0,0,0,0,113.34,112.5,86400,2.5,1,16,0.1178736,0.117,89.856,6,1,16,0.001,0.001,0.8,FALSE
"159","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,10,1,16,0.1203328,0.119,137.088,7,1,16,0.001,0.001,0.8,FALSE
"160","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,2.5,1,16,0.1274112,0.126,145.152,8,1,16,0.001,0.001,0.8,FALSE
"161","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,16,0,0,13,0,0,42,0,0,0,13,16,112.5,0.84,0,0,0,0,113.34,112.5,86400,2.5,1,16,0.133993066666667,0.133,102.144,9,1,16,0.001,0.001,0.8,FALSE
"162","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,10,1,16,0.1375232,0.136,156.672,10,1,16,0.001,0.001,0.8,FALSE
"163","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,2.5,1,16,0.1456128,0.144,165.888,11,1,16,0.001,0.001,0.8,FALSE
"164","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,10,1,16,0.1506688,0.149,171.648,12,1,16,0.001,0.001,0.8,FALSE
"165","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,16,0,0,13,0,0,42,0,0,0,13,16,112.5,0.84,0,0,0,0,113.34,112.5,86400,2.5,1,16,0.1571648,0.156,119.808,13,1,16,0.001,0.001,0.8,FALSE
"166","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,10,1,16,0.160422666666667,0.158645833333333,182.76,14,1,16,0.001,0.001,0.8,FALSE
"167","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,10,1,16,0.1688704,0.167,192.384,15,1,16,0.001,0.001,0.8,FALSE
"168","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,16,0,0,13,0,0,42,0,0,0,13,16,150,0.84,0,0,0,0,150.84,150,86400,2.5,1,16,0.1870416,0.186,107.136,16,1,16,0.001,0.001,0.8,FALSE
"169","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,16,0,0,13,0,0,42,0,0,0,13,16,56.25,0.84,0,0,0,0,57.09,56.25,86400,2.5,1,16,0.21151845,0.20840625,320.112,17,1,16,0.001,0.001,0.8,FALSE
"170","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,16,0,0,13,0,0,42,0,0,0,13,16,75,0.84,0,0,0,0,75.84,75,86400,10,1,16,0.2285312,0.226,260.352,18,1,16,0.001,0.001,0.8,FALSE
"171","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,16,0,0,13,0,0,42,0,0,0,13,16,56.25,0.84,0,0,0,0,57.09,56.25,86400,2.5,1,16,0.4232272,0.417,640.512,19,1,16,0.001,0.001,0.8,FALSE
"172","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,2.5,1,16,0.0859973333333333,0.085,97.92,1,1,16,0.001,0.001,0.9,FALSE
"173","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,2.5,1,16,0.0971264,0.096,110.592,2.5,1,16,0.001,0.001,0.9,FALSE
"174","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,2.5,1,16,0.0971264,0.096,110.592,2.5,1,16,0.001,0.001,0.9,FALSE
"175","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,16,0,0,14,0,0,44,0,0,0,14,16,100,0.88,0,0,0,0,100.88,100,86400,10,1,16,0.1089504,0.108,93.312,4,1,16,0.001,0.001,0.9,FALSE
"176","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,2.5,1,16,0.114325866666667,0.113,130.176,5,1,16,0.001,0.001,0.9,FALSE
"177","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,16,0,0,14,0,0,44,0,0,0,14,16,112.5,0.88,0,0,0,0,113.38,112.5,86400,2.5,1,16,0.1179152,0.117,89.856,6,1,16,0.001,0.001,0.9,FALSE
"178","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,10,1,16,0.120396266666667,0.119,137.088,7,1,16,0.001,0.001,0.9,FALSE
"179","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,2.5,1,16,0.1274784,0.126,145.152,8,1,16,0.001,0.001,0.9,FALSE
"180","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,16,0,0,14,0,0,44,0,0,0,14,16,112.5,0.88,0,0,0,0,113.38,112.5,86400,2.5,1,16,0.134040355555556,0.133,102.144,9,1,16,0.001,0.001,0.9,FALSE
"181","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,10,1,16,0.137595733333333,0.136,156.672,10,1,16,0.001,0.001,0.9,FALSE
"182","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,2.5,1,16,0.1456896,0.144,165.888,11,1,16,0.001,0.001,0.9,FALSE
"183","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,10,1,16,0.150748266666667,0.149,171.648,12,1,16,0.001,0.001,0.9,FALSE
"184","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,16,0,0,14,0,0,44,0,0,0,14,16,112.5,0.88,0,0,0,0,113.38,112.5,86400,2.5,1,16,0.157220266666667,0.156,119.808,13,1,16,0.001,0.001,0.9,FALSE
"185","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,10,1,16,0.160507277777778,0.158645833333333,182.76,14,1,16,0.001,0.001,0.9,FALSE
"186","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,10,1,16,0.168959466666667,0.167,192.384,15,1,16,0.001,0.001,0.9,FALSE
"187","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,16,0,0,14,0,0,44,0,0,0,14,16,150,0.88,0,0,0,0,150.88,150,86400,2.5,1,16,0.1870912,0.186,107.136,16,1,16,0.001,0.001,0.9,FALSE
"188","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,16,0,0,14,0,0,44,0,0,0,14,16,56.25,0.88,0,0,0,0,57.13,56.25,86400,2.5,1,16,0.21166665,0.20840625,320.112,17,1,16,0.001,0.001,0.9,FALSE
"189","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,16,0,0,14,0,0,44,0,0,0,14,16,75,0.88,0,0,0,0,75.88,75,86400,10,1,16,0.228651733333333,0.226,260.352,18,1,16,0.001,0.001,0.9,FALSE
"190","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,16,0,0,14,0,0,44,0,0,0,14,16,56.25,0.88,0,0,0,0,57.13,56.25,86400,2.5,1,16,0.423523733333333,0.417,640.512,19,1,16,0.001,0.001,0.9,FALSE
"191","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,2.5,1,16,0.086088,0.085,97.92,1,1,16,0.001,0.001,1,FALSE
"192","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,2.5,1,16,0.0972288,0.096,110.592,2.5,1,16,0.001,0.001,1,FALSE
"193","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,2.5,1,16,0.0972288,0.096,110.592,2.5,1,16,0.001,0.001,1,FALSE
"194","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,16,0,0,16,0,0,48,0,0,0,16,16,100,0.96,0,0,0,0,100.96,100,86400,10,1,16,0.1090368,0.108,93.312,4,1,16,0.001,0.001,1,FALSE
"195","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,2.5,1,16,0.1144464,0.113,130.176,5,1,16,0.001,0.001,1,FALSE
"196","h1.16xlarge",1,"h1.16xlarge/1",3.744,0,16,0,0,16,0,0,48,0,0,0,16,16,112.5,0.96,0,0,0,0,113.46,112.5,86400,2.5,1,16,0.1179984,0.117,89.856,6,1,16,0.001,0.001,1,FALSE
"197","m5n.24xlarge",1,"m5n.24xlarge/1",5.712,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,10,1,16,0.1205232,0.119,137.088,7,1,16,0.001,0.001,1,FALSE
"198","r5.24xlarge",1,"r5.24xlarge/1",6.048,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,2.5,1,16,0.1276128,0.126,145.152,8,1,16,0.001,0.001,1,FALSE
"199","r4.16xlarge",1,"r4.16xlarge/1",4.256,0,16,0,0,16,0,0,48,0,0,0,16,16,112.5,0.96,0,0,0,0,113.46,112.5,86400,2.5,1,16,0.134134933333333,0.133,102.144,9,1,16,0.001,0.001,1,FALSE
"200","m5dn.24xlarge",1,"m5dn.24xlarge/1",6.528,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,10,1,16,0.1377408,0.136,156.672,10,1,16,0.001,0.001,1,FALSE
"201","r5d.24xlarge",1,"r5d.24xlarge/1",6.912,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,2.5,1,16,0.1458432,0.144,165.888,11,1,16,0.001,0.001,1,FALSE
"202","r5n.24xlarge",1,"r5n.24xlarge/1",7.152,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,10,1,16,0.1509072,0.149,171.648,12,1,16,0.001,0.001,1,FALSE
"203","i3.16xlarge",1,"i3.16xlarge/1",4.992,0,16,0,0,16,0,0,48,0,0,0,16,16,112.5,0.96,0,0,0,0,113.46,112.5,86400,2.5,1,16,0.1573312,0.156,119.808,13,1,16,0.001,0.001,1,FALSE
"204","inf1.24xlarge",1,"inf1.24xlarge/1",7.615,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,10,1,16,0.1606765,0.158645833333333,182.76,14,1,16,0.001,0.001,1,FALSE
"205","r5dn.24xlarge",1,"r5dn.24xlarge/1",8.016,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,10,1,16,0.1691376,0.167,192.384,15,1,16,0.001,0.001,1,FALSE
"206","z1d.12xlarge",1,"z1d.12xlarge/1",4.464,0,16,0,0,16,0,0,48,0,0,0,16,16,150,0.96,0,0,0,0,150.96,150,86400,2.5,1,16,0.1871904,0.186,107.136,16,1,16,0.001,0.001,1,FALSE
"207","x1.32xlarge",1,"x1.32xlarge/1",13.338,0,16,0,0,16,0,0,48,0,0,0,16,16,56.25,0.96,0,0,0,0,57.21,56.25,86400,2.5,1,16,0.21196305,0.20840625,320.112,17,1,16,0.001,0.001,1,FALSE
"208","i3en.24xlarge",1,"i3en.24xlarge/1",10.848,0,16,0,0,16,0,0,48,0,0,0,16,16,75,0.96,0,0,0,0,75.96,75,86400,10,1,16,0.2288928,0.226,260.352,18,1,16,0.001,0.001,1,FALSE
"209","x1e.32xlarge",1,"x1e.32xlarge/1",26.688,0,16,0,0,16,0,0,48,0,0,0,16,16,56.25,0.96,0,0,0,0,57.21,56.25,86400,2.5,1,16,0.4241168,0.417,640.512,19,1,16,0.001,0.001,1,FALSE
"210","c5.24xlarge",1,"c5.24xlarge/1",4.08,0,32,0,0,0,0,0,32,0,0,0,0,32,75,0.64,0,0,0,0,75.64,75,86400,2.5,1,32,0.0857253333333333,0.085,97.92,1,1,32,0.001,0.001,0,FALSE
"211","c5d.24xlarge",1,"c5d.24xlarge/1",4.608,0,32,0,0,0,0,0,32,0,0,0,0,32,75,0.64,0,0,0,0,75.64,75,86400,2.5,1,32,0.0968192,0.096,110.592,2.5,1,32,0.001,0.001,0,FALSE
"212","m5.24xlarge",1,"m5.24xlarge/1",4.608,0,32,0,0,0,0,0,32,0,0,0,0,32,75,0.64,0,0,0,0,75.64,75,86400,2.5,1,32,0.0968192,0.096,110.592,2.5,1,32,0.001,0.001,0,FALSE
"213","c5n.18xlarge",1,"c5n.18xlarge/1",3.888,0,32,0,0,0,0,0,32,0,0,0,0,32,100,0.64,0,0,0,0,100.64,100,86400,10,1,32,0.1086912,0.108,93.312,4,1,32,0.001,0.001,0,FALSE
"214","m5d.24xlarge",1,"m5d.24xlarge/1",5.424,0,32,0,0,0,0,0,32,0,0,0,0,32,75,0.64,0,0,0,0,75.64,75,86400,2.5,1,32,0.113964266666667,0.113,130.176,5,1,32,0.001,0.001,0,FALSE
