instance.type,vCPU,memory,savings.over.ondemand,freq.text,region.name,region.id,freq.num
r5d.xlarge,4,32,80%,10-15%,Middle East (Bahrain),me-south-1,15
m5d.8xlarge,32,128,76%,10-15%,Middle East (Bahrain),me-south-1,15
c5d.xlarge,4,8,74%,10-15%,Middle East (Bahrain),me-south-1,15
g4dn.8xlarge,32,128,70%,10-15%,Middle East (Bahrain),me-south-1,15
c5d.large,2,4,74%,10-15%,Middle East (Bahrain),me-south-1,15
r5.metal,96,768,78%,10-15%,Middle East (Bahrain),me-south-1,15
c5d.4xlarge,16,32,74%,10-15%,Middle East (Bahrain),me-south-1,15
r5d.4xlarge,16,128,80%,10-15%,Middle East (Bahrain),me-south-1,15
m5d.4xlarge,16,64,76%,10-15%,Middle East (Bahrain),me-south-1,15
r5d.24xlarge,96,768,80%,10-15%,Middle East (Bahrain),me-south-1,15
m5d.24xlarge,96,384,76%,10-15%,Middle East (Bahrain),me-south-1,15
m5d.xlarge,4,16,76%,10-15%,Middle East (Bahrain),me-south-1,15
c5d.18xlarge,72,144,74%,10-15%,Middle East (Bahrain),me-south-1,15
t3.2xlarge,8,32,70%,10-15%,Middle East (Bahrain),me-south-1,15
m5.4xlarge,16,64,72%,10-15%,Middle East (Bahrain),me-south-1,15
